token,chunk_name,chunk_path,chunk_size,offset_decimal,offset_hex,context
Seele,5060c8bc1e02bacbbe300713875cd19c.bytes,D:\StarRail_4.4.53\StarRail_Data\Persistent\DesignData\Windows\5060c8bc1e02bacbbe300713875cd19c.bytes,25587217,2544566,0x26D3B6,tar_Maid_Seele_00.Think01LoopNCharacters/Avatar/00_Common/Animation/Maid/Avatar_Maid_Adv_Ani_Think01Loop.fbx.SCharacters/Avatar/Seele/Avatar_00/Animation/Avatar_Seele_00_Adv_Ani_Think01Loop.fbx........NPC_Avatar_Maid_Seele_00.Think01ASLCharacters/Avatar/00_Common/Animation/Maid/Avatar_Maid_Adv_Ani_Think01AS.fbxJCharacters/Avatar/00_Common/Animation/Maid/Avatar_Maid_Adv_Ani_StandBy.fbxQCharacters/Avatar/Seele/Avatar_00/Animation/Avatar_Seele_00_Adv_Ani_Think01AS.fbxOCharacters/Avatar/Seele/Avatar_00/Animation/Ava
Seele,5060c8bc1e02bacbbe300713875cd19c.bytes,D:\StarRail_4.4.53\StarRail_Data\Persistent\DesignData\Windows\5060c8bc1e02bacbbe300713875cd19c.bytes,25587217,2544599,0x26D3D7,racters/Avatar/00_Common/Animation/Maid/Avatar_Maid_Adv_Ani_Think01Loop.fbx.SCharacters/Avatar/Seele/Avatar_00/Animation/Avatar_Seele_00_Adv_Ani_Think01Loop.fbx........NPC_Avatar_Maid_Seele_00.Think01ASLCharacters/Avatar/00_Common/Animation/Maid/Avatar_Maid_Adv_Ani_Think01AS.fbxJCharacters/Avatar/00_Common/Animation/Maid/Avatar_Maid_Adv_Ani_StandBy.fbxQCharacters/Avatar/Seele/Avatar_00/Animation/Avatar_Seele_00_Adv_Ani_Think01AS.fbxOCharacters/Avatar/Seele/Avatar_00/Animation/Avatar_Seele_00_Adv_Ani_StandBy.fbx.
Seele,5060c8bc1e02bacbbe300713875cd19c.bytes,D:\StarRail_4.4.53\StarRail_Data\Persistent\DesignData\Windows\5060c8bc1e02bacbbe300713875cd19c.bytes,25587217,2544655,0x26D40F,Ani_Think01Loop.fbx.SCharacters/Avatar/Seele/Avatar_00/Animation/Avatar_Seele_00_Adv_Ani_Think01Loop.fbx........NPC_Avatar_Maid_Seele_00.Think01ASLCharacters/Avatar/00_Common/Animation/Maid/Avatar_Maid_Adv_Ani_Think01AS.fbxJCharacters/Avatar/00_Common/Animation/Maid/Avatar_Maid_Adv_Ani_StandBy.fbxQCharacters/Avatar/Seele/Avatar_00/Animation/Avatar_Seele_00_Adv_Ani_Think01AS.fbxOCharacters/Avatar/Seele/Avatar_00/Animation/Avatar_Seele_00_Adv_Ani_StandBy.fbx.......NPC_Avatar_Maid_Seele_00.Think01HandBSPCharacters/
Seele,5060c8bc1e02bacbbe300713875cd19c.bytes,D:\StarRail_4.4.53\StarRail_Data\Persistent\DesignData\Windows\5060c8bc1e02bacbbe300713875cd19c.bytes,25587217,2544844,0x26D4CC,/Avatar_Maid_Adv_Ani_Think01AS.fbxJCharacters/Avatar/00_Common/Animation/Maid/Avatar_Maid_Adv_Ani_StandBy.fbxQCharacters/Avatar/Seele/Avatar_00/Animation/Avatar_Seele_00_Adv_Ani_Think01AS.fbxOCharacters/Avatar/Seele/Avatar_00/Animation/Avatar_Seele_00_Adv_Ani_StandBy.fbx.......NPC_Avatar_Maid_Seele_00.Think01HandBSPCharacters/Avatar/00_Common/Animation/Maid/Avatar_Maid_Adv_Ani_Think01HandBS.fbxRCharacters/Avatar/00_Common/Animation/Maid/Avatar_Maid_Adv_Ani_Think01HandLoop.fbxUCharacters/Avatar/Seele/Avatar_00/An
Seele,5060c8bc1e02bacbbe300713875cd19c.bytes,D:\StarRail_4.4.53\StarRail_Data\Persistent\DesignData\Windows\5060c8bc1e02bacbbe300713875cd19c.bytes,25587217,2544877,0x26D4ED,xJCharacters/Avatar/00_Common/Animation/Maid/Avatar_Maid_Adv_Ani_StandBy.fbxQCharacters/Avatar/Seele/Avatar_00/Animation/Avatar_Seele_00_Adv_Ani_Think01AS.fbxOCharacters/Avatar/Seele/Avatar_00/Animation/Avatar_Seele_00_Adv_Ani_StandBy.fbx.......NPC_Avatar_Maid_Seele_00.Think01HandBSPCharacters/Avatar/00_Common/Animation/Maid/Avatar_Maid_Adv_Ani_Think01HandBS.fbxRCharacters/Avatar/00_Common/Animation/Maid/Avatar_Maid_Adv_Ani_Think01HandLoop.fbxUCharacters/Avatar/Seele/Avatar_00/Animation/Avatar_Seele_00_Adv_Ani_T
Seele,5060c8bc1e02bacbbe300713875cd19c.bytes,D:\StarRail_4.4.53\StarRail_Data\Persistent\DesignData\Windows\5060c8bc1e02bacbbe300713875cd19c.bytes,25587217,2544926,0x26D51E,ar_Maid_Adv_Ani_StandBy.fbxQCharacters/Avatar/Seele/Avatar_00/Animation/Avatar_Seele_00_Adv_Ani_Think01AS.fbxOCharacters/Avatar/Seele/Avatar_00/Animation/Avatar_Seele_00_Adv_Ani_StandBy.fbx.......NPC_Avatar_Maid_Seele_00.Think01HandBSPCharacters/Avatar/00_Common/Animation/Maid/Avatar_Maid_Adv_Ani_Think01HandBS.fbxRCharacters/Avatar/00_Common/Animation/Maid/Avatar_Maid_Adv_Ani_Think01HandLoop.fbxUCharacters/Avatar/Seele/Avatar_00/Animation/Avatar_Seele_00_Adv_Ani_Think01HandBS.fbxWCharacters/Avatar/Seele/Avatar_0
Seele,5060c8bc1e02bacbbe300713875cd19c.bytes,D:\StarRail_4.4.53\StarRail_Data\Persistent\DesignData\Windows\5060c8bc1e02bacbbe300713875cd19c.bytes,25587217,2544959,0x26D53F,cters/Avatar/Seele/Avatar_00/Animation/Avatar_Seele_00_Adv_Ani_Think01AS.fbxOCharacters/Avatar/Seele/Avatar_00/Animation/Avatar_Seele_00_Adv_Ani_StandBy.fbx.......NPC_Avatar_Maid_Seele_00.Think01HandBSPCharacters/Avatar/00_Common/Animation/Maid/Avatar_Maid_Adv_Ani_Think01HandBS.fbxRCharacters/Avatar/00_Common/Animation/Maid/Avatar_Maid_Adv_Ani_Think01HandLoop.fbxUCharacters/Avatar/Seele/Avatar_00/Animation/Avatar_Seele_00_Adv_Ani_Think01HandBS.fbxWCharacters/Avatar/Seele/Avatar_00/Animation/Avatar_Seele_00_Adv_A
Welt,5060c8bc1e02bacbbe300713875cd19c.bytes,D:\StarRail_4.4.53\StarRail_Data\Persistent\DesignData\Windows\5060c8bc1e02bacbbe300713875cd19c.bytes,25587217,1568521,0x17EF09,cterPrefabs/Actor/Actor_Asta_00.prefab....Actor_AML_Boss_00:Characters/CharacterPrefabs/Actor/Actor_AML_Boss_00.prefab....Actor_Welt_006Characters/CharacterPrefabs/Actor/Actor_Welt_00.prefab....Actor_Pam_005Characters/CharacterPrefabs/Actor/Actor_Pam_00.prefab....Actor_Ren_005Characters/CharacterPrefabs/Actor/Actor_Ren_00.prefab....Actor_JingYuan_00:Characters/CharacterPrefabs/Actor/Actor_JingYuan_00.prefab....Actor_Yanqing_009Characters/CharacterPrefabs/Actor/Actor_Yanqing_00.prefab....Actor_W2_Knight01_00=Cha
Welt,5060c8bc1e02bacbbe300713875cd19c.bytes,D:\StarRail_4.4.53\StarRail_Data\Persistent\DesignData\Windows\5060c8bc1e02bacbbe300713875cd19c.bytes,25587217,1568569,0x17EF39,AML_Boss_00:Characters/CharacterPrefabs/Actor/Actor_AML_Boss_00.prefab....Actor_Welt_006Characters/CharacterPrefabs/Actor/Actor_Welt_00.prefab....Actor_Pam_005Characters/CharacterPrefabs/Actor/Actor_Pam_00.prefab....Actor_Ren_005Characters/CharacterPrefabs/Actor/Actor_Ren_00.prefab....Actor_JingYuan_00:Characters/CharacterPrefabs/Actor/Actor_JingYuan_00.prefab....Actor_Yanqing_009Characters/CharacterPrefabs/Actor/Actor_Yanqing_00.prefab....Actor_W2_Knight01_00=Characters/CharacterPrefabs/Actor/Actor_W2_Knight01
Welt,5060c8bc1e02bacbbe300713875cd19c.bytes,D:\StarRail_4.4.53\StarRail_Data\Persistent\DesignData\Windows\5060c8bc1e02bacbbe300713875cd19c.bytes,25587217,1733773,0x1A748D,lk/Talk_101000102.json....0..NPCName_1000004....0.(.5Config/Level/Mission/1010001/Talk/Talk_101000104.json....0..NPCName_Avatar_Welt....0.(.5Config/Level/Mission/1010001/Talk/Talk_101000105.json....0..NPCName_1000002....0.(.5Config/Level/Mission/1010002/Talk/Talk_101000201.json....0..NPCName_1000002....0.(.5Config/Level/Mission/1010002/Talk/Talk_101000202.json....0..NPCName_1000002....0.(.5Config/Level/Mission/1010002/Talk/Talk_101000203.json....0..NPCName_Special_Pam....0.(.5Config/Level/Mission/1010002/Talk/T
Welt,5060c8bc1e02bacbbe300713875cd19c.bytes,D:\StarRail_4.4.53\StarRail_Data\Persistent\DesignData\Windows\5060c8bc1e02bacbbe300713875cd19c.bytes,25587217,1745666,0x1AA302,aultStory_102010187.json....0..NPCName_Special_Pam..(.3Config/Level/NPC/W2/NPC_DefaultStory_102010188.json....0..NPCName_Avatar_Welt..(.3Config/Level/NPC/W2/NPC_DefaultStory_102010189.json....0..NPCName_Avatar_Welt..(.3Config/Level/NPC/W2/NPC_DefaultStory_102010190.json....0..NPCName_Avatar_Himeko....0.(.3Config/Level/NPC/W2/NPC_DefaultStory_102010191.json....0..NPCName_Avatar_Himeko....0.(.3Config/Level/NPC/W2/NPC_DefaultStory_102010192.json....0..NPCName_Avatar_Himeko....0.(.3Config/Level/NPC/W2/NPC_DefaultSt
Welt,5060c8bc1e02bacbbe300713875cd19c.bytes,D:\StarRail_4.4.53\StarRail_Data\Persistent\DesignData\Windows\5060c8bc1e02bacbbe300713875cd19c.bytes,25587217,1745748,0x1AA354,aultStory_102010188.json....0..NPCName_Avatar_Welt..(.3Config/Level/NPC/W2/NPC_DefaultStory_102010189.json....0..NPCName_Avatar_Welt..(.3Config/Level/NPC/W2/NPC_DefaultStory_102010190.json....0..NPCName_Avatar_Himeko....0.(.3Config/Level/NPC/W2/NPC_DefaultStory_102010191.json....0..NPCName_Avatar_Himeko....0.(.3Config/Level/NPC/W2/NPC_DefaultStory_102010192.json....0..NPCName_Avatar_Himeko....0.(.3Config/Level/NPC/W2/NPC_DefaultStory_102010193.json....0..NPCName_Special_Pam..(.3Config/Level/NPC/W2/NPC_DefaultSt
Welt,5060c8bc1e02bacbbe300713875cd19c.bytes,D:\StarRail_4.4.53\StarRail_Data\Persistent\DesignData\Windows\5060c8bc1e02bacbbe300713875cd19c.bytes,25587217,1746258,0x1AA552,aultStory_102010194.json....0..NPCName_Special_Pam..(.3Config/Level/NPC/W2/NPC_DefaultStory_102010195.json....0..NPCName_Avatar_Welt..(.3Config/Level/NPC/W2/NPC_DefaultStory_102010196.json....0..NPCName_Avatar_Mar_7th..(.3Config/Level/NPC/W2/NPC_DefaultStory_102010197.json....0..PropInteractTitle_1..(.3Config/Level/NPC/W2/NPC_DefaultStory_102010198.json....0..NPCName_Avatar_Himeko..(.3Config/Level/NPC/W2/NPC_DefaultStory_102010199.json....0..PropInteractTitle_1..(.5Config/Level/Mission/1020201/Talk/Talk_1020201
Welt,5060c8bc1e02bacbbe300713875cd19c.bytes,D:\StarRail_4.4.53\StarRail_Data\Persistent\DesignData\Windows\5060c8bc1e02bacbbe300713875cd19c.bytes,25587217,1873334,0x1C95B6,2030735.json........TalkSentenceName_Pam.......(.5Config/Level/Mission/4010105/Talk/Talk_401010504.json........TalkSentenceName_Welt.......(.5Config/Level/Mission/4010105/Talk/Talk_401010552.json........TalkSentenceName_Himeko.......(.5Config/Level/Mission/4010105/Talk/Talk_401010553.json........TalkSentenceName_Pam.......(.5Config/Level/Mission/4010105/Talk/Talk_401010554.json........TalkSentenceName_Welt.......(.5Config/Level/Mission/4010105/Talk/Talk_401010561.json........TalkSentenceName_Welt.......(.5Confi
Welt,5060c8bc1e02bacbbe300713875cd19c.bytes,D:\StarRail_4.4.53\StarRail_Data\Persistent\DesignData\Windows\5060c8bc1e02bacbbe300713875cd19c.bytes,25587217,1873611,0x1C96CB,1010553.json........TalkSentenceName_Pam.......(.5Config/Level/Mission/4010105/Talk/Talk_401010554.json........TalkSentenceName_Welt.......(.5Config/Level/Mission/4010105/Talk/Talk_401010561.json........TalkSentenceName_Welt.......(.5Config/Level/Mission/4010105/Talk/Talk_401010562.json........TalkSentenceName_Himeko.......(.5Config/Level/Mission/4010105/Talk/Talk_401010563.json........TalkSentenceName_Himeko.......(.5Config/Level/Mission/4010105/Talk/Talk_401010564.json........TalkSentenceName_Pam.......(.5Con
Welt,5060c8bc1e02bacbbe300713875cd19c.bytes,D:\StarRail_4.4.53\StarRail_Data\Persistent\DesignData\Windows\5060c8bc1e02bacbbe300713875cd19c.bytes,25587217,1873703,0x1C9727,010554.json........TalkSentenceName_Welt.......(.5Config/Level/Mission/4010105/Talk/Talk_401010561.json........TalkSentenceName_Welt.......(.5Config/Level/Mission/4010105/Talk/Talk_401010562.json........TalkSentenceName_Himeko.......(.5Config/Level/Mission/4010105/Talk/Talk_401010563.json........TalkSentenceName_Himeko.......(.5Config/Level/Mission/4010105/Talk/Talk_401010564.json........TalkSentenceName_Pam.......(.5Config/Level/Mission/4010105/Talk/Talk_401010565.json........TalkSentenceName_Pam.......(.5Conf
Welt,5060c8bc1e02bacbbe300713875cd19c.bytes,D:\StarRail_4.4.53\StarRail_Data\Persistent\DesignData\Windows\5060c8bc1e02bacbbe300713875cd19c.bytes,25587217,1874546,0x1C9A72,7.json........TalkSentenceName_Messenger.......(.5Config/Level/Mission/4010105/Talk/Talk_401010508.json........TalkSentenceName_Welt.......(.5Config/Level/Mission/4010105/Talk/Talk_401010509.json........TalkSentenceName_Messenger.......(.5Config/Level/Mission/4010105/Talk/Talk_401010531.json........TalkSentenceName_Messenger.......(.5Config/Level/Mission/4010105/Talk/Talk_401010567.json.......-TalkSentenceConfig_TalkSentenceText_999999999.......(.5Config/Level/Mission/4010105/Talk/Talk_401010568.json........Pro
Welt,5060c8bc1e02bacbbe300713875cd19c.bytes,D:\StarRail_4.4.53\StarRail_Data\Persistent\DesignData\Windows\5060c8bc1e02bacbbe300713875cd19c.bytes,25587217,2257294,0x22718E,r_W5_Guardian_00.....NPC_Avatar_Maid_Mar_7th_00.....NPC_Avatar_Lad_DanHeng_00.....NPC_Avatar_Lady_Himeko_00.....NPC_Avatar_Male_Welt_00.....NPC_Avatar_Lady_Kafka_00.....NPC_Avatar_Girl_Silwolf_00.....NPC_Avatar_Male_Screwllum_00.....NPC_Avatar_Boy_Arlan_00.....NPC_Avatar_Maid_Asta_00.....NPC_Avatar_Girl_Herta_00.....NPC_Avatar_Maid_Saber_00.....NPC_Avatar_Male_Archer_00.....NPC_Avatar_Maid_Bronya_00.....NPC_Avatar_Maid_Seele_00.....NPC_Avatar_Lady_Serval_00.....NPC_Avatar_Male_Gepard_00.....NPC_Avatar_Lady_Nata
Welt,5060c8bc1e02bacbbe300713875cd19c.bytes,D:\StarRail_4.4.53\StarRail_Data\Persistent\DesignData\Windows\5060c8bc1e02bacbbe300713875cd19c.bytes,25587217,2351064,0x23DFD8,dv_Ani_HairFlip01AS.fbxQCharacters/Avatar/Himeko/Avatar_00/Animation/Avatar_Himeko_00_Adv_Ani_StandBy.fbx.......NPC_Avatar_Male_Welt_00.StandByJCharacters/Avatar/00_Common/Animation/Male/Avatar_Male_Adv_Ani_StandBy.fbx.MCharacters/Avatar/Welt/Avatar_00/Animation/Avatar_Welt_00_Adv_Ani_StandBy.fbx........NPC_Avatar_Male_Welt_00.WalkGCharacters/Avatar/00_Common/Animation/Male/Avatar_Male_Adv_Ani_Walk.fbx.JCharacters/Avatar/Welt/Avatar_00/Animation/Avatar_Welt_00_Adv_Ani_Walk.fbx........NPC_Avatar_Male_Welt_00.Wal
Welt,5060c8bc1e02bacbbe300713875cd19c.bytes,D:\StarRail_4.4.53\StarRail_Data\Persistent\DesignData\Windows\5060c8bc1e02bacbbe300713875cd19c.bytes,25587217,2351174,0x23E046,..NPC_Avatar_Male_Welt_00.StandByJCharacters/Avatar/00_Common/Animation/Male/Avatar_Male_Adv_Ani_StandBy.fbx.MCharacters/Avatar/Welt/Avatar_00/Animation/Avatar_Welt_00_Adv_Ani_StandBy.fbx........NPC_Avatar_Male_Welt_00.WalkGCharacters/Avatar/00_Common/Animation/Male/Avatar_Male_Adv_Ani_Walk.fbx.JCharacters/Avatar/Welt/Avatar_00/Animation/Avatar_Welt_00_Adv_Ani_Walk.fbx........NPC_Avatar_Male_Welt_00.WalkStop_LMCharacters/Avatar/00_Common/Animation/Male/Avatar_Male_Adv_Ani_WalkStop_L.fbxJCharacters/Avatar/00_Com
Welt,5060c8bc1e02bacbbe300713875cd19c.bytes,D:\StarRail_4.4.53\StarRail_Data\Persistent\DesignData\Windows\5060c8bc1e02bacbbe300713875cd19c.bytes,25587217,2351206,0x23E066,yJCharacters/Avatar/00_Common/Animation/Male/Avatar_Male_Adv_Ani_StandBy.fbx.MCharacters/Avatar/Welt/Avatar_00/Animation/Avatar_Welt_00_Adv_Ani_StandBy.fbx........NPC_Avatar_Male_Welt_00.WalkGCharacters/Avatar/00_Common/Animation/Male/Avatar_Male_Adv_Ani_Walk.fbx.JCharacters/Avatar/Welt/Avatar_00/Animation/Avatar_Welt_00_Adv_Ani_Walk.fbx........NPC_Avatar_Male_Welt_00.WalkStop_LMCharacters/Avatar/00_Common/Animation/Male/Avatar_Male_Adv_Ani_WalkStop_L.fbxJCharacters/Avatar/00_Common/Animation/Male/Avatar_Male_A
Welt,5060c8bc1e02bacbbe300713875cd19c.bytes,D:\StarRail_4.4.53\StarRail_Data\Persistent\DesignData\Windows\5060c8bc1e02bacbbe300713875cd19c.bytes,25587217,2351257,0x23E099,_Male_Adv_Ani_StandBy.fbx.MCharacters/Avatar/Welt/Avatar_00/Animation/Avatar_Welt_00_Adv_Ani_StandBy.fbx........NPC_Avatar_Male_Welt_00.WalkGCharacters/Avatar/00_Common/Animation/Male/Avatar_Male_Adv_Ani_Walk.fbx.JCharacters/Avatar/Welt/Avatar_00/Animation/Avatar_Welt_00_Adv_Ani_Walk.fbx........NPC_Avatar_Male_Welt_00.WalkStop_LMCharacters/Avatar/00_Common/Animation/Male/Avatar_Male_Adv_Ani_WalkStop_L.fbxJCharacters/Avatar/00_Common/Animation/Male/Avatar_Male_Adv_Ani_StandBy.fbxPCharacters/Avatar/Welt/Avatar_00
Welt,5060c8bc1e02bacbbe300713875cd19c.bytes,D:\StarRail_4.4.53\StarRail_Data\Persistent\DesignData\Windows\5060c8bc1e02bacbbe300713875cd19c.bytes,25587217,2351361,0x23E101,........NPC_Avatar_Male_Welt_00.WalkGCharacters/Avatar/00_Common/Animation/Male/Avatar_Male_Adv_Ani_Walk.fbx.JCharacters/Avatar/Welt/Avatar_00/Animation/Avatar_Welt_00_Adv_Ani_Walk.fbx........NPC_Avatar_Male_Welt_00.WalkStop_LMCharacters/Avatar/00_Common/Animation/Male/Avatar_Male_Adv_Ani_WalkStop_L.fbxJCharacters/Avatar/00_Common/Animation/Male/Avatar_Male_Adv_Ani_StandBy.fbxPCharacters/Avatar/Welt/Avatar_00/Animation/Avatar_Welt_00_Adv_Ani_WalkStop_L.fbxMCharacters/Avatar/Welt/Avatar_00/Animation/Avatar_Welt_
Welt,5060c8bc1e02bacbbe300713875cd19c.bytes,D:\StarRail_4.4.53\StarRail_Data\Persistent\DesignData\Windows\5060c8bc1e02bacbbe300713875cd19c.bytes,25587217,2351393,0x23E121,WalkGCharacters/Avatar/00_Common/Animation/Male/Avatar_Male_Adv_Ani_Walk.fbx.JCharacters/Avatar/Welt/Avatar_00/Animation/Avatar_Welt_00_Adv_Ani_Walk.fbx........NPC_Avatar_Male_Welt_00.WalkStop_LMCharacters/Avatar/00_Common/Animation/Male/Avatar_Male_Adv_Ani_WalkStop_L.fbxJCharacters/Avatar/00_Common/Animation/Male/Avatar_Male_Adv_Ani_StandBy.fbxPCharacters/Avatar/Welt/Avatar_00/Animation/Avatar_Welt_00_Adv_Ani_WalkStop_L.fbxMCharacters/Avatar/Welt/Avatar_00/Animation/Avatar_Welt_00_Adv_Ani_StandBy.fbx.......NPC
Welt,5060c8bc1e02bacbbe300713875cd19c.bytes,D:\StarRail_4.4.53\StarRail_Data\Persistent\DesignData\Windows\5060c8bc1e02bacbbe300713875cd19c.bytes,25587217,2351441,0x23E151,Avatar_Male_Adv_Ani_Walk.fbx.JCharacters/Avatar/Welt/Avatar_00/Animation/Avatar_Welt_00_Adv_Ani_Walk.fbx........NPC_Avatar_Male_Welt_00.WalkStop_LMCharacters/Avatar/00_Common/Animation/Male/Avatar_Male_Adv_Ani_WalkStop_L.fbxJCharacters/Avatar/00_Common/Animation/Male/Avatar_Male_Adv_Ani_StandBy.fbxPCharacters/Avatar/Welt/Avatar_00/Animation/Avatar_Welt_00_Adv_Ani_WalkStop_L.fbxMCharacters/Avatar/Welt/Avatar_00/Animation/Avatar_Welt_00_Adv_Ani_StandBy.fbx.......NPC_Avatar_Male_Welt_00.WalkStop_RMCharacters/Avata
Welt,5060c8bc1e02bacbbe300713875cd19c.bytes,D:\StarRail_4.4.53\StarRail_Data\Persistent\DesignData\Windows\5060c8bc1e02bacbbe300713875cd19c.bytes,25587217,2351631,0x23E20F,Avatar_Male_Adv_Ani_WalkStop_L.fbxJCharacters/Avatar/00_Common/Animation/Male/Avatar_Male_Adv_Ani_StandBy.fbxPCharacters/Avatar/Welt/Avatar_00/Animation/Avatar_Welt_00_Adv_Ani_WalkStop_L.fbxMCharacters/Avatar/Welt/Avatar_00/Animation/Avatar_Welt_00_Adv_Ani_StandBy.fbx.......NPC_Avatar_Male_Welt_00.WalkStop_RMCharacters/Avatar/00_Common/Animation/Male/Avatar_Male_Adv_Ani_WalkStop_R.fbxJCharacters/Avatar/00_Common/Animation/Male/Avatar_Male_Adv_Ani_StandBy.fbxPCharacters/Avatar/Welt/Avatar_00/Animation/Avatar_Wel
Welt,5060c8bc1e02bacbbe300713875cd19c.bytes,D:\StarRail_4.4.53\StarRail_Data\Persistent\DesignData\Windows\5060c8bc1e02bacbbe300713875cd19c.bytes,25587217,2351663,0x23E22F,bxJCharacters/Avatar/00_Common/Animation/Male/Avatar_Male_Adv_Ani_StandBy.fbxPCharacters/Avatar/Welt/Avatar_00/Animation/Avatar_Welt_00_Adv_Ani_WalkStop_L.fbxMCharacters/Avatar/Welt/Avatar_00/Animation/Avatar_Welt_00_Adv_Ani_StandBy.fbx.......NPC_Avatar_Male_Welt_00.WalkStop_RMCharacters/Avatar/00_Common/Animation/Male/Avatar_Male_Adv_Ani_WalkStop_R.fbxJCharacters/Avatar/00_Common/Animation/Male/Avatar_Male_Adv_Ani_StandBy.fbxPCharacters/Avatar/Welt/Avatar_00/Animation/Avatar_Welt_00_Adv_Ani_WalkStop_R.fbxMChar
Welt,5060c8bc1e02bacbbe300713875cd19c.bytes,D:\StarRail_4.4.53\StarRail_Data\Persistent\DesignData\Windows\5060c8bc1e02bacbbe300713875cd19c.bytes,25587217,2351712,0x23E260,tar_Male_Adv_Ani_StandBy.fbxPCharacters/Avatar/Welt/Avatar_00/Animation/Avatar_Welt_00_Adv_Ani_WalkStop_L.fbxMCharacters/Avatar/Welt/Avatar_00/Animation/Avatar_Welt_00_Adv_Ani_StandBy.fbx.......NPC_Avatar_Male_Welt_00.WalkStop_RMCharacters/Avatar/00_Common/Animation/Male/Avatar_Male_Adv_Ani_WalkStop_R.fbxJCharacters/Avatar/00_Common/Animation/Male/Avatar_Male_Adv_Ani_StandBy.fbxPCharacters/Avatar/Welt/Avatar_00/Animation/Avatar_Welt_00_Adv_Ani_WalkStop_R.fbxMCharacters/Avatar/Welt/Avatar_00/Animation/Avatar_Wel
Welt,5060c8bc1e02bacbbe300713875cd19c.bytes,D:\StarRail_4.4.53\StarRail_Data\Persistent\DesignData\Windows\5060c8bc1e02bacbbe300713875cd19c.bytes,25587217,2351744,0x23E280,racters/Avatar/Welt/Avatar_00/Animation/Avatar_Welt_00_Adv_Ani_WalkStop_L.fbxMCharacters/Avatar/Welt/Avatar_00/Animation/Avatar_Welt_00_Adv_Ani_StandBy.fbx.......NPC_Avatar_Male_Welt_00.WalkStop_RMCharacters/Avatar/00_Common/Animation/Male/Avatar_Male_Adv_Ani_WalkStop_R.fbxJCharacters/Avatar/00_Common/Animation/Male/Avatar_Male_Adv_Ani_StandBy.fbxPCharacters/Avatar/Welt/Avatar_00/Animation/Avatar_Welt_00_Adv_Ani_WalkStop_R.fbxMCharacters/Avatar/Welt/Avatar_00/Animation/Avatar_Welt_00_Adv_Ani_StandBy.fbx.......N
Welt,5060c8bc1e02bacbbe300713875cd19c.bytes,D:\StarRail_4.4.53\StarRail_Data\Persistent\DesignData\Windows\5060c8bc1e02bacbbe300713875cd19c.bytes,25587217,2351794,0x23E2B2,t_00_Adv_Ani_WalkStop_L.fbxMCharacters/Avatar/Welt/Avatar_00/Animation/Avatar_Welt_00_Adv_Ani_StandBy.fbx.......NPC_Avatar_Male_Welt_00.WalkStop_RMCharacters/Avatar/00_Common/Animation/Male/Avatar_Male_Adv_Ani_WalkStop_R.fbxJCharacters/Avatar/00_Common/Animation/Male/Avatar_Male_Adv_Ani_StandBy.fbxPCharacters/Avatar/Welt/Avatar_00/Animation/Avatar_Welt_00_Adv_Ani_WalkStop_R.fbxMCharacters/Avatar/Welt/Avatar_00/Animation/Avatar_Welt_00_Adv_Ani_StandBy.fbx.......NPC_Avatar_Male_Welt_00.Run_BS_LKCharacters/Avatar/
Welt,5060c8bc1e02bacbbe300713875cd19c.bytes,D:\StarRail_4.4.53\StarRail_Data\Persistent\DesignData\Windows\5060c8bc1e02bacbbe300713875cd19c.bytes,25587217,2351984,0x23E370,Avatar_Male_Adv_Ani_WalkStop_R.fbxJCharacters/Avatar/00_Common/Animation/Male/Avatar_Male_Adv_Ani_StandBy.fbxPCharacters/Avatar/Welt/Avatar_00/Animation/Avatar_Welt_00_Adv_Ani_WalkStop_R.fbxMCharacters/Avatar/Welt/Avatar_00/Animation/Avatar_Welt_00_Adv_Ani_StandBy.fbx.......NPC_Avatar_Male_Welt_00.Run_BS_LKCharacters/Avatar/00_Common/Animation/Male/Avatar_Male_Adv_Ani_Run_BS_L.fbxFCharacters/Avatar/00_Common/Animation/Male/Avatar_Male_Adv_Ani_Run.fbxNCharacters/Avatar/Welt/Avatar_00/Animation/Avatar_Welt_00_Adv
Welt,5060c8bc1e02bacbbe300713875cd19c.bytes,D:\StarRail_4.4.53\StarRail_Data\Persistent\DesignData\Windows\5060c8bc1e02bacbbe300713875cd19c.bytes,25587217,2352016,0x23E390,bxJCharacters/Avatar/00_Common/Animation/Male/Avatar_Male_Adv_Ani_StandBy.fbxPCharacters/Avatar/Welt/Avatar_00/Animation/Avatar_Welt_00_Adv_Ani_WalkStop_R.fbxMCharacters/Avatar/Welt/Avatar_00/Animation/Avatar_Welt_00_Adv_Ani_StandBy.fbx.......NPC_Avatar_Male_Welt_00.Run_BS_LKCharacters/Avatar/00_Common/Animation/Male/Avatar_Male_Adv_Ani_Run_BS_L.fbxFCharacters/Avatar/00_Common/Animation/Male/Avatar_Male_Adv_Ani_Run.fbxNCharacters/Avatar/Welt/Avatar_00/Animation/Avatar_Welt_00_Adv_Ani_Run_BS_L.fbxICharacters/Ava
