token,chunk_name,chunk_path,chunk_size,offset_decimal,offset_hex,context
MAvatar_BlackSwan_00,8625dd99e13b0dfe6b45f47f9bfe3e36.bytes,D:\StarRail_4.4.53\StarRail_Data\Persistent\DesignData\Windows\8625dd99e13b0dfe6b45f47f9bfe3e36.bytes,125829538,11511784,0xAFA7E8,..ModifierOwnerEntity..MAvatar_BlackSwan_00_Rank01_WindResistanceDown..MDF_PropertyValue...................ModifierOwnerEntity..MAvatar_BlackSwan_00_Rank01_WindResistanceDown.........ModifierOwnerEntity.............ModifierOwnerEntity.2MAvatar_BlackSwan_00_Rank01_PhysicalResistanceDown............................1.@...ModifierOwnerEntity.2MAvatar_BlackSwan_00_Rank01_PhysicalResistanceDown..MDF_PropertyValue...................ModifierOwnerEntity.2MAvatar_BlackSwan_00_Rank01_PhysicalResistanceDown.........ModifierOwnerEntity....
MAvatar_BlackSwan_00,8625dd99e13b0dfe6b45f47f9bfe3e36.bytes,D:\StarRail_4.4.53\StarRail_Data\Persistent\DesignData\Windows\8625dd99e13b0dfe6b45f47f9bfe3e36.bytes,125829538,11511892,0xAFA854,odifierOwnerEntity..MAvatar_BlackSwan_00_Rank01_WindResistanceDown.........ModifierOwnerEntity.............ModifierOwnerEntity.2MAvatar_BlackSwan_00_Rank01_PhysicalResistanceDown............................1.@...ModifierOwnerEntity.2MAvatar_BlackSwan_00_Rank01_PhysicalResistanceDown..MDF_PropertyValue...................ModifierOwnerEntity.2MAvatar_BlackSwan_00_Rank01_PhysicalResistanceDown.........ModifierOwnerEntity.............ModifierOwnerEntity..MAvatar_BlackSwan_00_Rank01_FireResistanceDown............................1.@.
MAvatar_BlackSwan_00,8625dd99e13b0dfe6b45f47f9bfe3e36.bytes,D:\StarRail_4.4.53\StarRail_Data\Persistent\DesignData\Windows\8625dd99e13b0dfe6b45f47f9bfe3e36.bytes,125829538,11511997,0xAFA8BD,..ModifierOwnerEntity.2MAvatar_BlackSwan_00_Rank01_PhysicalResistanceDown............................1.@...ModifierOwnerEntity.2MAvatar_BlackSwan_00_Rank01_PhysicalResistanceDown..MDF_PropertyValue...................ModifierOwnerEntity.2MAvatar_BlackSwan_00_Rank01_PhysicalResistanceDown.........ModifierOwnerEntity.............ModifierOwnerEntity..MAvatar_BlackSwan_00_Rank01_FireResistanceDown............................1.@...ModifierOwnerEntity..MAvatar_BlackSwan_00_Rank01_FireResistanceDown..MDF_PropertyValue.................
MAvatar_BlackSwan_00,8625dd99e13b0dfe6b45f47f9bfe3e36.bytes,D:\StarRail_4.4.53\StarRail_Data\Persistent\DesignData\Windows\8625dd99e13b0dfe6b45f47f9bfe3e36.bytes,125829538,11512106,0xAFA92A,difierOwnerEntity.2MAvatar_BlackSwan_00_Rank01_PhysicalResistanceDown..MDF_PropertyValue...................ModifierOwnerEntity.2MAvatar_BlackSwan_00_Rank01_PhysicalResistanceDown.........ModifierOwnerEntity.............ModifierOwnerEntity..MAvatar_BlackSwan_00_Rank01_FireResistanceDown............................1.@...ModifierOwnerEntity..MAvatar_BlackSwan_00_Rank01_FireResistanceDown..MDF_PropertyValue...................ModifierOwnerEntity..MAvatar_BlackSwan_00_Rank01_FireResistanceDown.........ModifierOwnerEntity............
MAvatar_BlackSwan_00,8625dd99e13b0dfe6b45f47f9bfe3e36.bytes,D:\StarRail_4.4.53\StarRail_Data\Persistent\DesignData\Windows\8625dd99e13b0dfe6b45f47f9bfe3e36.bytes,125829538,11512218,0xAFA99A,ierOwnerEntity.2MAvatar_BlackSwan_00_Rank01_PhysicalResistanceDown.........ModifierOwnerEntity.............ModifierOwnerEntity..MAvatar_BlackSwan_00_Rank01_FireResistanceDown............................1.@...ModifierOwnerEntity..MAvatar_BlackSwan_00_Rank01_FireResistanceDown..MDF_PropertyValue...................ModifierOwnerEntity..MAvatar_BlackSwan_00_Rank01_FireResistanceDown.........ModifierOwnerEntity.............ModifierOwnerEntity.1MAvatar_BlackSwan_00_Rank01_ThunderResistanceDown............................1.@...Modifie
MAvatar_BlackSwan_00,8625dd99e13b0dfe6b45f47f9bfe3e36.bytes,D:\StarRail_4.4.53\StarRail_Data\Persistent\DesignData\Windows\8625dd99e13b0dfe6b45f47f9bfe3e36.bytes,125829538,11512319,0xAFA9FF,......ModifierOwnerEntity..MAvatar_BlackSwan_00_Rank01_FireResistanceDown............................1.@...ModifierOwnerEntity..MAvatar_BlackSwan_00_Rank01_FireResistanceDown..MDF_PropertyValue...................ModifierOwnerEntity..MAvatar_BlackSwan_00_Rank01_FireResistanceDown.........ModifierOwnerEntity.............ModifierOwnerEntity.1MAvatar_BlackSwan_00_Rank01_ThunderResistanceDown............................1.@...ModifierOwnerEntity.1MAvatar_BlackSwan_00_Rank01_ThunderResistanceDown..MDF_PropertyValue...................
MAvatar_BlackSwan_00,8625dd99e13b0dfe6b45f47f9bfe3e36.bytes,D:\StarRail_4.4.53\StarRail_Data\Persistent\DesignData\Windows\8625dd99e13b0dfe6b45f47f9bfe3e36.bytes,125829538,11512424,0xAFAA68,..ModifierOwnerEntity..MAvatar_BlackSwan_00_Rank01_FireResistanceDown..MDF_PropertyValue...................ModifierOwnerEntity..MAvatar_BlackSwan_00_Rank01_FireResistanceDown.........ModifierOwnerEntity.............ModifierOwnerEntity.1MAvatar_BlackSwan_00_Rank01_ThunderResistanceDown............................1.@...ModifierOwnerEntity.1MAvatar_BlackSwan_00_Rank01_ThunderResistanceDown..MDF_PropertyValue...................ModifierOwnerEntity.1MAvatar_BlackSwan_00_Rank01_ThunderResistanceDown.......4..d. MAvatar_BlackSwan_00_D
MAvatar_BlackSwan_00,8625dd99e13b0dfe6b45f47f9bfe3e36.bytes,D:\StarRail_4.4.53\StarRail_Data\Persistent\DesignData\Windows\8625dd99e13b0dfe6b45f47f9bfe3e36.bytes,125829538,11512532,0xAFAAD4,odifierOwnerEntity..MAvatar_BlackSwan_00_Rank01_FireResistanceDown.........ModifierOwnerEntity.............ModifierOwnerEntity.1MAvatar_BlackSwan_00_Rank01_ThunderResistanceDown............................1.@...ModifierOwnerEntity.1MAvatar_BlackSwan_00_Rank01_ThunderResistanceDown..MDF_PropertyValue...................ModifierOwnerEntity.1MAvatar_BlackSwan_00_Rank01_ThunderResistanceDown.......4..d. MAvatar_BlackSwan_00_DOT_Enhance......ModifierOwnerEntity..MAvatar_BlackSwan_00_DOT.1.@...ModifierOwnerEntity..MAvatar_BlackSwan_0
MAvatar_BlackSwan_00,8625dd99e13b0dfe6b45f47f9bfe3e36.bytes,D:\StarRail_4.4.53\StarRail_Data\Persistent\DesignData\Windows\8625dd99e13b0dfe6b45f47f9bfe3e36.bytes,125829538,11512636,0xAFAB3C,...ModifierOwnerEntity.1MAvatar_BlackSwan_00_Rank01_ThunderResistanceDown............................1.@...ModifierOwnerEntity.1MAvatar_BlackSwan_00_Rank01_ThunderResistanceDown..MDF_PropertyValue...................ModifierOwnerEntity.1MAvatar_BlackSwan_00_Rank01_ThunderResistanceDown.......4..d. MAvatar_BlackSwan_00_DOT_Enhance......ModifierOwnerEntity..MAvatar_BlackSwan_00_DOT.1.@...ModifierOwnerEntity..MAvatar_BlackSwan_00_Rank01_WindResistanceDown..MDF_PropertyValue............1.@...ModifierOwnerEntity.2MAvatar_BlackSwan_0
MAvatar_BlackSwan_00,8625dd99e13b0dfe6b45f47f9bfe3e36.bytes,D:\StarRail_4.4.53\StarRail_Data\Persistent\DesignData\Windows\8625dd99e13b0dfe6b45f47f9bfe3e36.bytes,125829538,11512744,0xAFABA8,odifierOwnerEntity.1MAvatar_BlackSwan_00_Rank01_ThunderResistanceDown..MDF_PropertyValue...................ModifierOwnerEntity.1MAvatar_BlackSwan_00_Rank01_ThunderResistanceDown.......4..d. MAvatar_BlackSwan_00_DOT_Enhance......ModifierOwnerEntity..MAvatar_BlackSwan_00_DOT.1.@...ModifierOwnerEntity..MAvatar_BlackSwan_00_Rank01_WindResistanceDown..MDF_PropertyValue............1.@...ModifierOwnerEntity.2MAvatar_BlackSwan_00_Rank01_PhysicalResistanceDown..MDF_PropertyValue............1.@...ModifierOwnerEntity..MAvatar_BlackSwan_0
MAvatar_BlackSwan_00,8625dd99e13b0dfe6b45f47f9bfe3e36.bytes,D:\StarRail_4.4.53\StarRail_Data\Persistent\DesignData\Windows\8625dd99e13b0dfe6b45f47f9bfe3e36.bytes,125829538,11512806,0xAFABE6,nceDown..MDF_PropertyValue...................ModifierOwnerEntity.1MAvatar_BlackSwan_00_Rank01_ThunderResistanceDown.......4..d. MAvatar_BlackSwan_00_DOT_Enhance......ModifierOwnerEntity..MAvatar_BlackSwan_00_DOT.1.@...ModifierOwnerEntity..MAvatar_BlackSwan_00_Rank01_WindResistanceDown..MDF_PropertyValue............1.@...ModifierOwnerEntity.2MAvatar_BlackSwan_00_Rank01_PhysicalResistanceDown..MDF_PropertyValue............1.@...ModifierOwnerEntity..MAvatar_BlackSwan_00_Rank01_FireResistanceDown..MDF_PropertyValue............1.@.
MAvatar_BlackSwan_00,8625dd99e13b0dfe6b45f47f9bfe3e36.bytes,D:\StarRail_4.4.53\StarRail_Data\Persistent\DesignData\Windows\8625dd99e13b0dfe6b45f47f9bfe3e36.bytes,125829538,11512865,0xAFAC21,ntity.1MAvatar_BlackSwan_00_Rank01_ThunderResistanceDown.......4..d. MAvatar_BlackSwan_00_DOT_Enhance......ModifierOwnerEntity..MAvatar_BlackSwan_00_DOT.1.@...ModifierOwnerEntity..MAvatar_BlackSwan_00_Rank01_WindResistanceDown..MDF_PropertyValue............1.@...ModifierOwnerEntity.2MAvatar_BlackSwan_00_Rank01_PhysicalResistanceDown..MDF_PropertyValue............1.@...ModifierOwnerEntity..MAvatar_BlackSwan_00_Rank01_FireResistanceDown..MDF_PropertyValue............1.@...ModifierOwnerEntity.1MAvatar_BlackSwan_00_Rank01_ThunderR
MAvatar_BlackSwan_00,8625dd99e13b0dfe6b45f47f9bfe3e36.bytes,D:\StarRail_4.4.53\StarRail_Data\Persistent\DesignData\Windows\8625dd99e13b0dfe6b45f47f9bfe3e36.bytes,125829538,11512917,0xAFAC55,Down.......4..d. MAvatar_BlackSwan_00_DOT_Enhance......ModifierOwnerEntity..MAvatar_BlackSwan_00_DOT.1.@...ModifierOwnerEntity..MAvatar_BlackSwan_00_Rank01_WindResistanceDown..MDF_PropertyValue............1.@...ModifierOwnerEntity.2MAvatar_BlackSwan_00_Rank01_PhysicalResistanceDown..MDF_PropertyValue............1.@...ModifierOwnerEntity..MAvatar_BlackSwan_00_Rank01_FireResistanceDown..MDF_PropertyValue............1.@...ModifierOwnerEntity.1MAvatar_BlackSwan_00_Rank01_ThunderResistanceDown..MDF_PropertyValue....................
MAvatar_BlackSwan_00,8625dd99e13b0dfe6b45f47f9bfe3e36.bytes,D:\StarRail_4.4.53\StarRail_Data\Persistent\DesignData\Windows\8625dd99e13b0dfe6b45f47f9bfe3e36.bytes,125829538,11513021,0xAFACBD,...ModifierOwnerEntity..MAvatar_BlackSwan_00_Rank01_WindResistanceDown..MDF_PropertyValue............1.@...ModifierOwnerEntity.2MAvatar_BlackSwan_00_Rank01_PhysicalResistanceDown..MDF_PropertyValue............1.@...ModifierOwnerEntity..MAvatar_BlackSwan_00_Rank01_FireResistanceDown..MDF_PropertyValue............1.@...ModifierOwnerEntity.1MAvatar_BlackSwan_00_Rank01_ThunderResistanceDown..MDF_PropertyValue............................ModifierOwnerEntity.........ModifierOwnerEntity..MAvatar_BlackSwan_00_Rank01_WindResistanceDown.
MAvatar_BlackSwan_00,8625dd99e13b0dfe6b45f47f9bfe3e36.bytes,D:\StarRail_4.4.53\StarRail_Data\Persistent\DesignData\Windows\8625dd99e13b0dfe6b45f47f9bfe3e36.bytes,125829538,11513129,0xAFAD29,odifierOwnerEntity.2MAvatar_BlackSwan_00_Rank01_PhysicalResistanceDown..MDF_PropertyValue............1.@...ModifierOwnerEntity..MAvatar_BlackSwan_00_Rank01_FireResistanceDown..MDF_PropertyValue............1.@...ModifierOwnerEntity.1MAvatar_BlackSwan_00_Rank01_ThunderResistanceDown..MDF_PropertyValue............................ModifierOwnerEntity.........ModifierOwnerEntity..MAvatar_BlackSwan_00_Rank01_WindResistanceDown............ModifierOwnerEntity.........ModifierOwnerEntity.2MAvatar_BlackSwan_00_Rank01_PhysicalResistanceDo
DealDamageBlackSwan,8625dd99e13b0dfe6b45f47f9bfe3e36.bytes,D:\StarRail_4.4.53\StarRail_Data\Persistent\DesignData\Windows\8625dd99e13b0dfe6b45f47f9bfe3e36.bytes,125829538,10825220,0xA52E04,.....-MActivity_StarFightActivity_02_InHealModifier....V0MActivity_StarFightActivity_02_AddAttackModifier....................@..DealDamageBlackSwan..j........ModifierOwnerEntity......@.MDF_Layer......ModifierOwnerEntityX....................1.p...ModifierOwnerEntity.GetServant.;MActivity_StarFightActivity_02_AddAttackModifier_ForServant.................@..MDF_PropertyValue.............MDF_ExtraDamage.............r..........ParamEntity...ModifierOwnerEntity.GetServant.1.p...ParamEntity.;MActivity_StarFightActivity_02_AddAttackM
DealDamageBlackSwan,8625dd99e13b0dfe6b45f47f9bfe3e36.bytes,D:\StarRail_4.4.53\StarRail_Data\Persistent\DesignData\Windows\8625dd99e13b0dfe6b45f47f9bfe3e36.bytes,125829538,10825807,0xA5304F,Value.............MDF_ExtraDamage............;MActivity_StarFightActivity_02_AddAttackModifier_ForServant....................@..DealDamageBlackSwan..j........ModifierOwnerEntity......@.MDF_Layer......ModifierOwnerEntityX...................../Activity_StarFightActivity_02_BattlEventAbility.....6...Caster...AllLightTeam.!UseItem_Camear_SelectAllLightTeam..........AllTeamCenterSEffects/Eff_Prefab/Eff_Common/Eff_ActivityTreasureDungeon_Treasure_OtherRise.prefab...r...Caster.1Activity_StarFightActivity_02_BattlEventAbility02...MDF
DealDamageBlackSwan,8625dd99e13b0dfe6b45f47f9bfe3e36.bytes,D:\StarRail_4.4.53\StarRail_Data\Persistent\DesignData\Windows\8625dd99e13b0dfe6b45f47f9bfe3e36.bytes,125829538,10826687,0xA533BF,"........AllLightTeam.RemoveServant................&Activity_StarFightActivity_02_AddMaxHP.........................@.............DealDamageBlackSwan..j..................MDF_PropertyFinalValue.......ModifierOwnerEntity......@.MDF_Layer......ModifierOwnerEntity........................Activity_StarFightActivity_03........1....Caster.*Activity_StarFightActivity_PanelController1....Caster.$Activity_StarFightActivity_TurnLimit1....Caster.""Activity_StarFightActivity_03_Main.............8.....)Activity_StarFightActivity_03_ForceStance"
DealDamageBlackSwan,8625dd99e13b0dfe6b45f47f9bfe3e36.bytes,D:\StarRail_4.4.53\StarRail_Data\Persistent\DesignData\Windows\8625dd99e13b0dfe6b45f47f9bfe3e36.bytes,125829538,10846186,0xA57FEA,rkEff/SpecialSkillMark_StarChallenge.prefabSUI/Battle/Widget/SpecialSkilMarkEff/Mini/SpecialSkillMark_StarChallenge_Mini.prefab.DealDamageBlackSwan........+Activity_StarFightActivity_08_AttackAbility.:....;...............@..............@..............................j........ModifierOwnerEntity......@.MDF_Layer.............MDF_Layer..............1....ModifierOwnerEntity./Activity_StarFightActivity_08_InsertAimModifier...........MDF_TriggerInsert..f...AllDarkTeam......ParamEntity./Activity_StarFightActivity_08_InsertAimModifie
DealDamageBlackSwan,8625dd99e13b0dfe6b45f47f9bfe3e36.bytes,D:\StarRail_4.4.53\StarRail_Data\Persistent\DesignData\Windows\8625dd99e13b0dfe6b45f47f9bfe3e36.bytes,125829538,10853310,0xA59BBE,..@.MDF_Layer..R...ModifierOwnerEntity.............@.......-MActivity_StarFightActivity_05_BEBuffModifier....................@..DealDamageBlackSwan..j........ModifierOwnerEntity......@.MDF_Layer......ModifierOwnerEntityX....................$Activity_StarFightActivity_TurnLimit..................ModifierOwnerEntity.)Modifier_StageAbility_StarBattle_HardFlag........................*Activity_StarFightActivity_PanelController................................1....LevelEntity..Modifier_Fever_SPAdd_Modify.........LevelEntity.$MActivit
DealDamageBlackSwan,8625dd99e13b0dfe6b45f47f9bfe3e36.bytes,D:\StarRail_4.4.53\StarRail_Data\Persistent\DesignData\Windows\8625dd99e13b0dfe6b45f47f9bfe3e36.bytes,125829538,10918412,0xA69A0C,veAdd.'Junk_BattleEvent_03_AddBuffSkill03_Mark.........GUI/Battle/Widget/SpecialSkilMarkEff/SpecialSkillMark_TrashCan_02.prefab.DealDamageBlackSwan...............*Junk_BattleEvent_03_AddBuffSkill03_Phase03...AllDarkTeam.MonsterBuffSelf.......ModifierOwnerEntity.'Junk_BattleEvent_03_AddBuffSkill03_Mark.j......Active....*Junk_BattleEvent_03_AddBuffSkill03_Phase03.._BuffUltra_AttackNum............._BuffUltra_AttackDelta............._BuffUltra_StanceValue.............2.'Junk_BattleEvent_03_DisableHealModifier....%Junk_BattleEvent
DealDamageBlackSwan,8625dd99e13b0dfe6b45f47f9bfe3e36.bytes,D:\StarRail_4.4.53\StarRail_Data\Persistent\DesignData\Windows\8625dd99e13b0dfe6b45f47f9bfe3e36.bytes,125829538,11104930,0xA972A2,"ge04...............Caster..Skill03.j.......Caster..Skill34 MAvatar_Acheron_00_PassiveFlag01.....................................DealDamageBlackSwan........h...........................Caster.""MAvatar_Acheron_00_Skill03_Special.................@........Limbo_Count..........Caster.""MAvatar_Acheron_00_Skill03_Special.......ModifierOwnerEntity. MAvatar_Acheron_00_PassiveFlag01.j........ModifierOwnerEntity MAvatar_Acheron_00_PassiveFlag01.....@.MDF_Count.p..........ParamEntity...ModifierOwnerEntity...........................Caster."
DealDamageBlackSwan,8625dd99e13b0dfe6b45f47f9bfe3e36.bytes,D:\StarRail_4.4.53\StarRail_Data\Persistent\DesignData\Windows\8625dd99e13b0dfe6b45f47f9bfe3e36.bytes,125829538,11107505,0xA97CB1,..(MAvatar_Acheron_00_Skill03_StancePreview....................'MAvatar_Acheron_00_UltraSkillSpareCount.........................DealDamageBlackSwan...........Caster..............j........... ....4........ParamEntity...ModifierOwnerEntity..........Caster......@..../MAvatar_Acheron_00_UltraSkillSpareCount_PointB1..........................DealDamageBlackSwan...........Caster..............j........ModifierOwnerEntity/MAvatar_Acheron_00_UltraSkillSpareCount_PointB1......@.MDF_UltraSkillSpareCount.......... ....4........ParamEntity
DealDamageBlackSwan,8625dd99e13b0dfe6b45f47f9bfe3e36.bytes,D:\StarRail_4.4.53\StarRail_Data\Persistent\DesignData\Windows\8625dd99e13b0dfe6b45f47f9bfe3e36.bytes,125829538,11107715,0xA97D83,ntity...ModifierOwnerEntity..........Caster......@..../MAvatar_Acheron_00_UltraSkillSpareCount_PointB1..........................DealDamageBlackSwan...........Caster..............j........ModifierOwnerEntity/MAvatar_Acheron_00_UltraSkillSpareCount_PointB1......@.MDF_UltraSkillSpareCount.......... ....4........ParamEntity...ModifierOwnerEntity..........Caster......@.......Acheron_SetEnergyBarState..........Caster.$MAvatar_Acheron_00_Passive01Modifier..1.....Caster.$MAvatar_Acheron_00_Passive01Modifier.....................MDF_Pa
DealDamageBlackSwan,8625dd99e13b0dfe6b45f47f9bfe3e36.bytes,D:\StarRail_4.4.53\StarRail_Data\Persistent\DesignData\Windows\8625dd99e13b0dfe6b45f47f9bfe3e36.bytes,125829538,11430029,0xAE688D,rShow....MDF_LayerForShow............>MAvatar_Ashveil_00_Passive_ListenEnhanceInsertBuffStackForShow............................DealDamageBlackSwan..j...................................MDF_ExtraInsertCountForShow.. ............/MAvatar_Ashveil_00_PointB1_ListenCharacterLimbo...........................MDF_EnemyCount.t....4........ParamEntity...Caster.......ParamEntity. ....8........Caster..MAvatar_Ashveil_00_PassiveFlag......Caster.&MAvatar_Ashveil_00_PassiveFlag_Enhance.................@........MDF_EnemyCount.........MDF_Enem
DealDamageBlackSwan,8625dd99e13b0dfe6b45f47f9bfe3e36.bytes,D:\StarRail_4.4.53\StarRail_Data\Persistent\DesignData\Windows\8625dd99e13b0dfe6b45f47f9bfe3e36.bytes,125829538,11517070,0xAFBC8E,...@...................}.....@..........................................................@............@.................`........DealDamageBlackSwan..........ModifierOwnerEntity..M_BlackSwan_P01_AddDOTFlag............ModifierOwnerEntity......@.Dot_Layer_Count....8........SnapshotEntityActualOwner........ModifierOwnerEntity..Cast_By_Level.......@....33.>...?.........1....ModifierOwnerEntity...M_BlackSwan_00_ForbidEffectFlag..........ModifierOwnerEntity..Dot_Layer_Count........................ModifierOwnerEntity. MAvatar_BlackSw
DealDamageBlackSwan,8625dd99e13b0dfe6b45f47f9bfe3e36.bytes,D:\StarRail_4.4.53\StarRail_Data\Persistent\DesignData\Windows\8625dd99e13b0dfe6b45f47f9bfe3e36.bytes,125829538,11743648,0xB331A0,_00_LongLing...P.................................................U..............................................................DealDamageBlackSwan... DanHengPT_00_BattleEventLongLing4........SkillActualAttackerEntity...ModifierOwnerEntity..........DanHengPT_00_BattleEventCaster................................ModifierOwnerEntity..HadServant...........ModifierOwnerEntity.....@.._modifyAiTag......ModifierOwnerEntity......@..HadServant.........DanHengPT_00_BattleEventCaster....DanHengPT_LongLing_Flag.....(AllLightTeamWithAllLigh
DealDamageBlackSwan,8625dd99e13b0dfe6b45f47f9bfe3e36.bytes,D:\StarRail_4.4.53\StarRail_Data\Persistent\DesignData\Windows\8625dd99e13b0dfe6b45f47f9bfe3e36.bytes,125829538,11814993,0xB44851,vernight_00_Servant00_Red_Mat02.prefab.*MAvatar_Evernight_00_UltraMode_Energy_Cost.%MAvatar_Evernight_00_UltraMode_Energy.......DealDamageBlackSwan..j.......ModifierOwnerEntity.'MAvatar_Evernight_00_UltraMode_Energy_0.............Caster.*MAvatar_Evernight_00_UltraMode_Energy_Cost.......Caster.*MAvatar_Evernight_00_UltraMode_Energy_Cost..........ModifierOwnerEntity%MAvatar_Evernight_00_UltraMode_Energy......@......1....ModifierOwnerEntity.'MAvatar_Evernight_00_UltraMode_Energy_0...(MAvatar_Evernight_00_TryRemoveUltra_Flag.'MAv
DealDamageBlackSwan,8625dd99e13b0dfe6b45f47f9bfe3e36.bytes,D:\StarRail_4.4.53\StarRail_Data\Persistent\DesignData\Windows\8625dd99e13b0dfe6b45f47f9bfe3e36.bytes,125829538,11871098,0xB5237A,"fierOwnerEntity.........@..Fugue_Skill11_Flag.MAvatar_Fugue_00_BPSkill......................................................|B..DealDamageBlackSwan..........Caster.""MAvatar_Fugue_00_BPSkillBuffListen.j........ModifierOwnerEntityWEffects/Eff_Prefab/Eff_Avatar/Eff_Fugue_00/Eff_Avatar_Fugue_00_Skill02_Buff_Loop.prefab.......ModifierOwnerEntityWEffects/Eff_Prefab/Eff_Avatar/Eff_Fugue_00/Eff_Avatar_Fugue_00_Skill02_Buff_Loop.prefab......ModifierOwnerEntity....................ModifierOwnerEntity...............MAvatar_Fugue_00_BPSki"
DealDamageBlackSwan,8625dd99e13b0dfe6b45f47f9bfe3e36.bytes,D:\StarRail_4.4.53\StarRail_Data\Persistent\DesignData\Windows\8625dd99e13b0dfe6b45f47f9bfe3e36.bytes,125829538,11871577,0xB52559,"fierOwnerEntity...............MAvatar_Fugue_00_BPSkill_Rank01...............................................................|B..DealDamageBlackSwan..........Caster.""MAvatar_Fugue_00_BPSkillBuffListen.j........ModifierOwnerEntityWEffects/Eff_Prefab/Eff_Avatar/Eff_Fugue_00/Eff_Avatar_Fugue_00_Skill02_Buff_Loop.prefab.......ModifierOwnerEntityWEffects/Eff_Prefab/Eff_Avatar/Eff_Fugue_00/Eff_Avatar_Fugue_00_Skill02_Buff_Loop.prefab......ModifierOwnerEntity....................ModifierOwnerEntity....................ModifierOwnerEnti"
DealDamageBlackSwan,8625dd99e13b0dfe6b45f47f9bfe3e36.bytes,D:\StarRail_4.4.53\StarRail_Data\Persistent\DesignData\Windows\8625dd99e13b0dfe6b45f47f9bfe3e36.bytes,125829538,11872104,0xB52768,"Entity...............MAvatar_Fugue_00_BPSkill_Rank04........................................................................|B..DealDamageBlackSwan.......................Caster.""MAvatar_Fugue_00_BPSkillBuffListen.6....4..;........................j........ModifierOwnerEntityWEffects/Eff_Prefab/Eff_Avatar/Eff_Fugue_00/Eff_Avatar_Fugue_00_Skill02_Buff_Loop.prefab.......ModifierOwnerEntityWEffects/Eff_Prefab/Eff_Avatar/Eff_Fugue_00/Eff_Avatar_Fugue_00_Skill02_Buff_Loop.prefab......ModifierOwnerEntity....................ModifierOw"
DealDamageBlackSwan,8625dd99e13b0dfe6b45f47f9bfe3e36.bytes,D:\StarRail_4.4.53\StarRail_Data\Persistent\DesignData\Windows\8625dd99e13b0dfe6b45f47f9bfe3e36.bytes,125829538,12040005,0xB7B745,"koNova_00/Eff_Avatar_HimekoNova_00_StandBy_Timeline.playable..&MAvatar_HimekoNova_00_Skill02_OnListen...P.......................DealDamageBlackSwan.......................Caster................Caster.....@...j.......ModifierOwnerEntityX..................Caster..................%MAvatar_HimekoNova_00_Skill02_Disable...Caster....""MAvatar_HimekoNova_00_Skill02_Buff..&AllTeamMemberWithUnselectable - Caster..MDF_AllDamageTypeAddedRatio................'MAvatar_HimekoNova_00_Skill02_Buff_Flag...Caster..'MAvatar_HimekoNova_00_Skill02_"
DealDamageBlackSwan,8625dd99e13b0dfe6b45f47f9bfe3e36.bytes,D:\StarRail_4.4.53\StarRail_Data\Persistent\DesignData\Windows\8625dd99e13b0dfe6b45f47f9bfe3e36.bytes,125829538,12112470,0xB8D256,"Member.""MAvatar_Jade_00_Rank06_BPSkillSelf.j.......ModifierOwnerEntity...MAvatar_Jade_00_BPSkill.............................|..DealDamageBlackSwan..........Caster.!MAvatar_Jade_00_BPSkillBuffListen......4........ParamEntity.......ParamEntity...Caster......MAvatar_Jade_00_BPSkill...j........ModifierOwnerEntityUEffects/Eff_Prefab/Eff_Avatar/Eff_Jade_00/Eff_Avatar_Jade_00_Skill02_Buff_Loop.prefab.......ModifierOwnerEntityUEffects/Eff_Prefab/Eff_Avatar/Eff_Jade_00/Eff_Avatar_Jade_00_Skill02_Buff_Loop.prefab......ModifierOwnerEnt"
DealDamageBlackSwan,8625dd99e13b0dfe6b45f47f9bfe3e36.bytes,D:\StarRail_4.4.53\StarRail_Data\Persistent\DesignData\Windows\8625dd99e13b0dfe6b45f47f9bfe3e36.bytes,125829538,12113368,0xB8D5D8,......MDF_Rank01_HitNumb......@.........................._RateLayer.......MDF_Rank01_HitNumb.MAvatar_Jade_00_BPSkillSelf........DealDamageBlackSwan..j.......ModifierOwnerEntity.........ModifierOwnerEntityUEffects/Eff_Prefab/Eff_Avatar/Eff_Jade_00/Eff_Avatar_Jade_00_Skill02_Buff_Loop.prefab.......ModifierOwnerEntityUEffects/Eff_Prefab/Eff_Avatar/Eff_Jade_00/Eff_Avatar_Jade_00_Skill02_Buff_Loop.prefab......B...AttackTargetList...&...ParamEntity.......@.............REffects/Eff_Prefab/Eff_Avatar/Eff_Jade_00/Eff_Avatar_Jade_00_Sk
DealDamageBlackSwan,8625dd99e13b0dfe6b45f47f9bfe3e36.bytes,D:\StarRail_4.4.53\StarRail_Data\Persistent\DesignData\Windows\8625dd99e13b0dfe6b45f47f9bfe3e36.bytes,125829538,12113854,0xB8D7BE,/Eff_Avatar/Eff_Jade_00/Eff_Avatar_Jade_00_Skill02_Hit_01.prefab..MAvatar_Jade_00_Rank06_BPSkill.............................|..DealDamageBlackSwan..........Caster.!MAvatar_Jade_00_BPSkillBuffListen......4........ParamEntity.......ParamEntity...Caster......MAvatar_Jade_00_Rank06_BPSkill...j........ModifierOwnerEntityUEffects/Eff_Prefab/Eff_Avatar/Eff_Jade_00/Eff_Avatar_Jade_00_Skill02_Buff_Loop.prefab.......ModifierOwnerEntityUEffects/Eff_Prefab/Eff_Avatar/Eff_Jade_00/Eff_Avatar_Jade_00_Skill02_Buff_Loop.prefab......ModifierO
